Item Title,Item Price,Item ID,Number Sold,Brand,Manufacturer Part Number,Reference OE/OEM Number,MPN,Reference
Fits Range Rover Sport 05-13 Rear Lower Suspension Control Arms +fittings,165.95,142139322550,110 sold,Unbranded,Does Not Apply,"LR019977, LR019978",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=165.9400000000034&_udhi=165.99000000000342&_sop=2&_ipg=200
New Front Subframe Crossmember to fit Vauxhall Astra G / Zafira A 98-05,175.00,143308349007,29 sold,Unbranded,Does Not Apply,"09119163, 09156405, 09156406, 09156407, 09194569, 09194570, 13172044, 13172046, 24404275, 24404276, 90543993, 95515158",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=174.99000000000547&_udhi=175.04000000000548&_sop=2&_ipg=200
Refurbished Peugeot 306 hatchback rear axle for Drum with ABS,175.00,122229419034,53 sold,Unbranded,Does Not Apply,N/A,N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=174.99000000000547&_udhi=175.04000000000548&_sop=2&_ipg=200
Refurbished Peugeot 306 Estate Rear Axle for Disc with or without ABS,175.00,142182044055,43 sold,Unbranded,Does Not Apply,N/A,N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=174.99000000000547&_udhi=175.04000000000548&_sop=2&_ipg=200
Refurbished Peugeot 306 hatchback Rear Axle for Disc with or without ABS,175.00,142182043100,68 sold,Unbranded,Does Not Apply,N/A,N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=174.99000000000547&_udhi=175.04000000000548&_sop=2&_ipg=200
Refurbished Peugeot 306 Estate Rear Axle for Drum with ABS,175.00,142182044613,22 sold,Unbranded,Does Not Apply,N/A,N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=174.99000000000547&_udhi=175.04000000000548&_sop=2&_ipg=200
Refurbished 206 GTI130 Rear Axle Disc + ABS,190.00,142163263148,96 sold,Unbranded,Does Not Apply,N/A,N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=189.99000000000888&_udhi=190.0400000000089&_sop=2&_ipg=200
Refurbished Peugeot 206SW / Estate Rear Axle with Drum Brakes NON ABS,190.00,112207305560,44 sold,Unbranded,Does Not Apply,N/A,N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=189.99000000000888&_udhi=190.0400000000089&_sop=2&_ipg=200
Refurbished Rear Axle for Citroen Berlingo Multispace/MPV,235.00,112113116713,150 sold,Unbranded,Does Not Apply,N/A,N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=234.9900000000191&_udhi=235.04000000001912&_sop=2&_ipg=200
New Front subframe to Fit Seat Leon (1P) 05-12,235.00,143569701717,N/A,Unbranded,Does Not Apply,"1K0199313AL, 1K0199313C, 1K0199313G, 1K0199313S",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=234.9900000000191&_udhi=235.04000000001912&_sop=2&_ipg=200
Refurbished Rear Axle Citroen Xsara Picasso Disc/Drum,235.00,142273833298,58 sold,Unbranded,Does Not Apply,N/A,N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=234.9900000000191&_udhi=235.04000000001912&_sop=2&_ipg=200
Refurbished rear axle to fit Peugeot Partner Combi/MPV,235.00,120908585709,118 sold,Unbranded,Does Not Apply,N/A,N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=234.9900000000191&_udhi=235.04000000001912&_sop=2&_ipg=200
Refurbished Rear Axle To Fit Peugeot Partner VAN,235.00,120908585290,129 sold,Unbranded,Does Not Apply,N/A,N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=234.9900000000191&_udhi=235.04000000001912&_sop=2&_ipg=200
New Front subframe to Fit Skoda Roomster (5J) 06-15,235.00,143569701720,N/A,Unbranded,Does Not Apply,"6C0199315, 6C0199315A, 6C0199315G, 6R0199315, 6R0199315H, 6R0199315L, 6R0199315T",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=234.9900000000191&_udhi=235.04000000001912&_sop=2&_ipg=200
Refurbished Rear Axle To Fit Citroen Berlingo Van,235.00,141636297061,320 sold,Unbranded,Does Not Apply,N/A,N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=234.9900000000191&_udhi=235.04000000001912&_sop=2&_ipg=200
Fits Range Rover Sport 05-10 Complete Front Suspension Control Arms +Fittings,249.95,142133874694,34 sold,Unbranded,Does Not Apply,"LR051618, LR074838, RBJ500850, LR026095, LR051617, RBJ500840, LR029302, LR029301",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=249.9400000000225&_udhi=249.99000000002252&_sop=2&_ipg=200
NEW Complete Rear Axle to fit Citroen Berlingo Multispace,275.00,122050198092,55 sold,Unbranded,Does Not Apply,N/A,N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=274.9900000000282&_udhi=275.0400000000282&_sop=2&_ipg=200
New Rear Subframe Axle Crossmember for Mitsubishi Outlander 4WD 01-06 MR961172,299.00,114592410413,N/A,Unbranded,Does Not Apply,MR961172,N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=298.99000000003366&_udhi=299.0400000000337&_sop=2&_ipg=200
"New Front Subframe for Renault Traffic, Vauxhall Vivaro, Nissan Primastar 06-14",299.00,114441641789,3 sold,Unbranded,Does Not Apply,"6006003612, 91166633, 93459571, 93854457, 93858866, 93868598",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=298.99000000003366&_udhi=299.0400000000337&_sop=2&_ipg=200
NEW Complete rear axle to fit Peugeot 205 Gti 1.9 Rear Axle disc brakes,400.00,113054430210,60 sold,Unbranded,Does Not Apply,N/A,N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=399.9900000000566&_udhi=400.04000000005664&_sop=2&_ipg=200
Fits Land Rover Discovery 4 Complete Suspension Arm Kit + Fitting Kit (wishbone),600.00,112169528772,4 sold,Unbranded,Does Not Apply,"LR028249, LR075995, LR028245, LR075993, LR019980, LR051594, LR019979, LR051592, LR010525, LR051623, LR010523, LR051622, LR014133, LR051615, LR014132, LR051614",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=599.990000000002&_udhi=600.040000000002&_sop=2&_ipg=200
Fits Range Rover Sport 10-13 Complete Suspension Control Arm Kit +Fittings,585.00,122187717395,N/A,Unbranded,Does Not Apply,"LR051618, LR074838, RBJ500850, LR026095, LR051617, RBJ500840, LR019978, LR019977, LR010527, LR063718, LR010526, LR063719, LR029302, LR029301",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=584.9900000000157&_udhi=585.0400000000157&_sop=2&_ipg=200
Fits Range Rover Sport 05-10 Complete Suspension Control Arm Kit +Fittings,560.00,122185709520,10 sold,Unbranded,Does Not Apply,"LR051618, LR074838, RBJ500850, LR026095, LR051617, RBJ500840, LR019978, LR019977, LR010527, LR063718, LR010526, LR063719, LR029302, LR029301",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=559.9900000000384&_udhi=560.0400000000384&_sop=2&_ipg=200
New Front Subframe to fit Peugeot Expert Citroen Dispatch Fiat Scudo 00-06,549.00,143896699201,N/A,Unbranded,Does Not Apply,3502Y7,N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=548.9900000000484&_udhi=549.0400000000484&_sop=2&_ipg=200
New Front Subframe to fit Peugeot Expert Citroen Dispatch Fiat Scudo96-00 3502EE,549.00,143896700554,N/A,Unbranded,Does Not Apply,"1400315580, 1400721480, 1484712080, 1489016080, 1491095080, 1495836080, 3502 EE, 3502 FT, 3502 T3, 3502 T4, 3502 Y2, 3502EE, 3502FT, 3502T3, 3502T4, 3502Y2",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=548.9900000000484&_udhi=549.0400000000484&_sop=2&_ipg=200
NEW Complete rear axle to fit Peugeot 205 Gti 1.6 Rear Axle drum brakes,400.00,112298353984,29 sold,Unbranded,Does Not Apply,N/A,N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=399.9900000000566&_udhi=400.04000000005664&_sop=2&_ipg=200
New Rear Axle Left Right Suspension Trailing Arms to fit Fiat Panda 4WD 03-12,399.00,124500182850,3 sold,Unbranded,Does Not Apply,"50705759, 51856881, 51932971, 51932973, 50705760, 50707778, 51856882, 51856884, 51932972, 51932974",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=398.9900000000564&_udhi=399.0400000000564&_sop=2&_ipg=200
New RH+LH Rear Trailing arms to fit Hyundai Santa Fe 00-06,350.00,143569701700,2 sold,Unbranded,Does Not Apply,"55100-26600, 5510026600, 55101-26600, 5510126600",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=349.99000000004526&_udhi=350.04000000004527&_sop=2&_ipg=200
New Rear Axle Subframe Assembly to fit Toyota Avensis 03-09 51206-05060,349.00,143896685688,N/A,Unbranded,Does Not Apply,"51206-05060, 51206-05061, 5120605060, 5120605061",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=348.99000000004503&_udhi=349.04000000004504&_sop=2&_ipg=200
Fits Range Rover Sport Complete Rear Upper+Lower Arms Kit +Fitting Kits,344.95,122170722307,29 sold,Unbranded,Does Not Apply,"LR019978, LR019977, LR010527, LR063718, LR010526, LR063719",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=344.9400000000441&_udhi=344.9900000000441&_sop=2&_ipg=200
Fits Land Rover Discovery3 Rear Left+Right Upper+lower Suspension Arms +bolts,334.95,122181772761,97 sold,Unbranded,Does Not Apply,"LR019980, LR051594, LR019979, LR051592, LR010525, LR051623, LR010523, LR051622",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=334.94000000004183&_udhi=334.99000000004185&_sop=2&_ipg=200
Fits Land Rover Discovery 4 Rear Upper+lower Suspension Control Arms and Bolts,334.95,142148600977,11 sold,Unbranded,Does Not Apply,"LR019980, LR051594, LR019979, LR051592, LR010525, LR051623, LR010523, LR051622",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=334.94000000004183&_udhi=334.99000000004185&_sop=2&_ipg=200
New Front Subframe Crossmember for Nissan Qashqai 07-13 All Petrol Models Only,319.00,114165659604,14 sold,Unbranded,Does Not Apply,"54400-1YA0A, 54400-1YA1A, 54400-1YA1B, 54400-BB000, 54400-BB00A, 54400-JD000, 54400-JE20A, 544001YA0A, 544001YA1A, 544001YA1B, 54400BB000, 54400BB00A, 54400JD000, 54400JE20A",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=318.9900000000382&_udhi=319.0400000000382&_sop=2&_ipg=200
New Front Subframe Crossmember for Nissan Qashqai 07-09 1.5 DCI Diesel non DPF,319.00,124362479960,N/A,Unbranded,Does Not Apply,"54400-BB30A, 54400-BB32A, 54400-BR00A, 54400-JD500, 54400BB30A, 54400BB32A, 54400BR00A, 54400JD500",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=318.9900000000382&_udhi=319.0400000000382&_sop=2&_ipg=200
New Front Subframe Crossmember for Nissan Qashqai 07-13 1.6L / 2.0L Diesel Model,319.00,124137894190,6 sold,Unbranded,Does Not Apply,"54400-BB50A, 54400-BB50B, 54400-JD70A, 54400BB50A, 54400BB50B, 54400JD70A",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=318.9900000000382&_udhi=319.0400000000382&_sop=2&_ipg=200
Refurbished rear axle to fit Citroen Saxo VTR / VTS,300.00,121440216885,246 sold,Unbranded,Does Not Apply,N/A,N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=299.9900000000339&_udhi=300.0400000000339&_sop=2&_ipg=200
Refurbished Renault Kangoo Rear Axle. Triangle frame With ABS *2 YEAR  WARRANTY*,300.00,112919602569,37 sold,Unbranded,Does Not Apply,N/A,N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=299.9900000000339&_udhi=300.0400000000339&_sop=2&_ipg=200
Refurbished rear axle to fit Peugeot 106 GTI,300.00,122533688109,69 sold,Unbranded,Does Not Apply,N/A,N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=299.9900000000339&_udhi=300.0400000000339&_sop=2&_ipg=200
Fits Land Rover Discovery 4  Front Upper+lower Suspension Arms & Fitting Kits,284.95,112164341517,21 sold,Unbranded,Does Not Apply,"LR028249, LR075995, LR028245, LR075993, LR014133, LR051615, LR014132, LR051614",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=284.94000000003047&_udhi=284.9900000000305&_sop=2&_ipg=200
NEW Complete Rear Axle to fit Peugeot Partner Combi,275.00,112061236311,18 sold,Unbranded,Does Not Apply,N/A,N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=274.9900000000282&_udhi=275.0400000000282&_sop=2&_ipg=200
Fits Range Rover Sport 10-13 Complete Front Control Arms & Fitting Kits,264.95,112153330816,8 sold,Unbranded,Does Not Apply,"LR051618, LR074838, RBJ500850, LR026095, LR051617, RBJ500840, LR029302, LR029301",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=264.9400000000259&_udhi=264.99000000002593&_sop=2&_ipg=200
New Rear Suspension Trailing Arm Pair to fit Mitsubishi Outlander 1 00-06 4WD,259.00,114592569955,N/A,Unbranded,Does Not Apply,"MR519029, MR519030",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=258.99000000002457&_udhi=259.0400000000246&_sop=2&_ipg=200
New Rear Suspension Trailing Arm Pair to fit Mitsubishi Outlander 2 06-16 4WD,259.00,114592576757,3 sold,Unbranded,Does Not Apply,"4113A037, 5175CZ, 4113A038, 5175EA",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=258.99000000002457&_udhi=259.0400000000246&_sop=2&_ipg=200
Fits Discovery 3 Air Suspension Compressor Lift Pump + Relay LR023964 Direct Fit,247.75,112388082049,88 sold,Unbranded,Does Not Apply,lr023964,N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=247.740000000022&_udhi=247.79000000002202&_sop=2&_ipg=200
New front subframe to fit Mercedes E-Class W204 / C207 / A207,245.00,143425906579,N/A,Unbranded,Does Not Apply,"A2046281057, 2046281057",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=244.99000000002138&_udhi=245.0400000000214&_sop=2&_ipg=200
"New front subframe to fit Mercedes C-Class (C204, S204)",245.00,123956324497,2 sold,Unbranded,Does Not Apply,"A2046281057, 2046281057",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=244.99000000002138&_udhi=245.0400000000214&_sop=2&_ipg=200
New Front subframe to fit Volkswagen Golf Mk5 (1K) (V) 04-09,235.00,143569701710,1 sold,Unbranded,Does Not Apply,"1K0199313AL, 1K0199313C, 1K0199313G, 1K0199313S",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=234.9900000000191&_udhi=235.04000000001912&_sop=2&_ipg=200
New Front subframe to Fit Skoda Fabia (5J) 07-14/ (NJ) 14 - on,235.00,124137894189,N/A,Unbranded,Does Not Apply,"6C0199315, 6C0199315A, 6C0199315G, 6R0199315, 6R0199315H, 6R0199315L, 6R0199315T",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=234.9900000000191&_udhi=235.04000000001912&_sop=2&_ipg=200
New Front subframe to Fit Volkswagen Polo (6R) 09-18,235.00,114165659595,N/A,Unbranded,Does Not Apply,"6C0199315, 6C0199315A, 6C0199315G, 6R0199315, 6R0199315H, 6R0199315L, 6R0199315T",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=234.9900000000191&_udhi=235.04000000001912&_sop=2&_ipg=200
New Front subframe to Fit Skoda Octavia (1Z) 04-13,235.00,143569701716,N/A,Unbranded,Does Not Apply,"1K0199313AL, 1K0199313C, 1K0199313G, 1K0199313S",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=234.9900000000191&_udhi=235.04000000001912&_sop=2&_ipg=200
New Front subframe to Fit Audi A3 (8P) 03-13,235.00,124137894188,1 sold,Unbranded,Does Not Apply,"1K0199313AL, 1K0199313C, 1K0199313G, 1K0199313S",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=234.9900000000191&_udhi=235.04000000001912&_sop=2&_ipg=200
New Front subframe to Fit Volkswagen Jetta (1K5) 04-11,235.00,143569701708,N/A,Unbranded,Does Not Apply,"1K0199313AL, 1K0199313C, 1K0199313G, 1K0199313S",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=234.9900000000191&_udhi=235.04000000001912&_sop=2&_ipg=200
New Rear Subframe Axle Assembly to fit Jeep Patriot 4WD only 07-17 68211932AA,239.00,143896706636,11 sold,Unbranded,Does Not Apply,"05105252AA, 05105252AB, 05105252AC, 05105252AD, 68211932AA, 68211932AB",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=238.99000000002002&_udhi=239.04000000002003&_sop=2&_ipg=200
New Rear Subframe Axle Assembly to fit Jeep Compass 4WD only 07-17 68211932AA,239.00,143896706493,3 sold,Unbranded,Does Not Apply,"05105252AA, 05105252AB, 05105252AC, 05105252AD, 68211932AA, 68211932AB",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=238.99000000002002&_udhi=239.04000000002003&_sop=2&_ipg=200
New Rear Subframe Axle Assembly to fit Jeep Compass 07-17 2WD Only 5105251AA,239.00,114592431708,2 sold,Unbranded,Does Not Apply,"05105251AA, 05105251AB, 05105251AC, 05105251AD, 68211933AA, 68211933AB",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=238.99000000002002&_udhi=239.04000000002003&_sop=2&_ipg=200
New Rear Subframe Axle Assembly to fit Jeep Patriot 07-17 2WD Only 5105251AA,239.00,124500135144,N/A,Unbranded,Does Not Apply,"05105251AA, 05105251AB, 05105251AC, 05105251AD, 68211933AA, 68211933AB",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=238.99000000002002&_udhi=239.04000000002003&_sop=2&_ipg=200
New Rear Subframe Axle Assembly to fit Dodge Caliber 07-12 2WD Only 5105251AA,239.00,143896684646,1 sold,Unbranded,Does Not Apply,"05105251AA, 05105251AB, 05105251AC, 05105251AD, 68211933AA, 68211933AB",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=238.99000000002002&_udhi=239.04000000002003&_sop=2&_ipg=200
"Refurbished Rear Axle to fit Peugeot 3008 09-16, Citroen C4 II 10-18, DS4 11-18",229.00,143743841853,1 sold,Unbranded,Does Not Apply,"5148W3, 5148W4, 5148W5, 5148Y7, 5148Y8, 5148Y9, 5148R2, 1611504080, 1606893280, 1606893180",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=228.99000000001774&_udhi=229.04000000001776&_sop=2&_ipg=200
Refurbished Renault Megane Scenic Rear Axle for Disc With ABS *2 YEAR  WARRANTY*,225.00,123062654395,27 sold,Unbranded,Does Not Apply,N/A,N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=224.99000000001683&_udhi=225.04000000001685&_sop=2&_ipg=200
New Front subframe to Fit Mazda 6 (GG1) 02-08,225.00,124137894192,1 sold,Unbranded,Does Not Apply,"G28A-34-80X, G28A-34-80XA, G28A-34-80XB, G28A-34-80XC, G28A-34-80XD, GJ6A-34-80XA, GJ6A-34-80XB, GJ6A-34-80XD, GJ6A-34-80XF, GJ6A-34-80XG, GJ6A-34-80XH, GJ6A-34-80XJ, GJ6A-34-80XK, GJ6A-34-80XT, GT6A-34-80XT, G28A3480X, G28A3480XA, G28A3480XB, G28A3480XC, G28A3480XD, GJ6A3480XA, GJ6A3480XB, GJ6A3480XD, GJ6A3480XF, GJ6A3480XG, GJ6A3480XH, GJ6A3480XJ, GJ6A3480XK, GJ6A3480XT, GT6A3480XT",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=224.99000000001683&_udhi=225.04000000001685&_sop=2&_ipg=200
New Front Subframe for Suzuki Swift 2010-2017 (AZG/AZH) Petrol/Diesel 2WD Only,194.95,124362488313,N/A,Unbranded,Does Not Apply,"45810-68L00, 4581068L00",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=194.94000000001&_udhi=194.99000000001&_sop=2&_ipg=200
New Front subframe to Fit Ford Mondeo 00-07,199.99,114165659600,22 sold,Unbranded,Does Not Apply,"1116600, 1118694, 1124018, 1124641, 1147399, 1307887, 1437596, 1454057",N/A,https://www.ebay.co.uk/sch/imaxles/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=199.99000000001115&_udhi=200.04000000001116&_sop=2&_ipg=200
